TABLE WeatherFileClimateZone_S901G,,,,,,,,
WthrStationNum,State,DsgnWB,WthrFileEPW,WthrFile,DesignDayFileDDY,HeatingDesignDay,CoolingDesignDay,LocationURL
722499,TX,71,USA_TX_Nacogdoches.AWOS.722499_TMY3.epw,USA_TX_Nacogdoches.AWOS.722499,USA_TX_Nacogdoches.AWOS.722499_TMY3.ddy,USA TX Nacogdoches AWOS Ann Htg 99 6% Condns DB,USA TX Nacogdoches AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Nacogdoches.AWOS.722499_TMY3.zip
722555,TX,71,USA_TX_Palacios.Muni.AP.722555_TMY3.epw,USA_TX_Palacios.Muni.AP.722555,USA_TX_Palacios.Muni.AP.722555_TMY3.ddy,USA TX Palacios Muni AP Ann Htg 99 6% Condns DB,USA TX Palacios Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Palacios.Muni.AP.722555_TMY3.zip
722410,TX,71,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw,USA_TX_Port.Arthur-Jefferson.Co.AP.722410,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.ddy,USA TX Port Arthur Jefferson Co AP Ann Htg 99 6% Condns DB,USA TX Port Arthur Jefferson Co AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.zip
722536,TX,71,USA_TX_Randolph.AFB.722536_TMY3.epw,USA_TX_Randolph.AFB.722536,USA_TX_Randolph.AFB.722536_TMY3.ddy,USA TX Randolph AFB Ann Htg 99 6% Condns DB,USA TX Randolph AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Randolph.AFB.722536_TMY3.zip
722524,TX,71,USA_TX_Rockport-Aransas.Co.AP.722524_TMY3.epw,USA_TX_Rockport-Aransas.Co.AP.722524,USA_TX_Rockport-Aransas.Co.AP.722524_TMY3.ddy,USA TX Rockport Aransas Co AP Ann Htg 99 6% Condns DB,USA TX Rockport Aransas Co AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Rockport-Aransas.Co.AP.722524_TMY3.zip
722630,TX,71,USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw,USA_TX_San.Angelo-Mathis.AP.722630,USA_TX_San.Angelo-Mathis.AP.722630_TMY3.ddy,USA TX San Angelo Mathis AP Ann Htg 99 6% Condns DB,USA TX San Angelo Mathis AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_San.Angelo-Mathis.AP.722630_TMY3.zip
722530,TX,71,USA_TX_San.Antonio.Intl.AP.722530_TMY3.epw,USA_TX_San.Antonio.Intl.AP.722530,USA_TX_San.Antonio.Intl.AP.722530_TMY3.ddy,USA TX San Antonio Intl AP Ann Htg 99 6% Condns DB,USA TX San Antonio Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_San.Antonio.Intl.AP.722530_TMY3.zip
722535,TX,71,USA_TX_San.Antonio-Kelly.AFB.722535_TMY3.epw,USA_TX_San.Antonio-Kelly.AFB.722535,USA_TX_San.Antonio-Kelly.AFB.722535_TMY3.ddy,USA TX San Antonio Kelly AFB Ann Htg 99 6% Condns DB,USA TX San Antonio Kelly AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_San.Antonio-Kelly.AFB.722535_TMY3.zip
722523,TX,71,USA_TX_San.Antonio-Stinson.AP.722523_TMY3.epw,USA_TX_San.Antonio-Stinson.AP.722523,USA_TX_San.Antonio-Stinson.AP.722523_TMY3.ddy,USA TX San Antonio Stinson AP Ann Htg 99 6% Condns DB,USA TX San Antonio Stinson AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_San.Antonio-Stinson.AP.722523_TMY3.zip
722550,TX,71,USA_TX_Victoria.Rgnl.AP.722550_TMY3.epw,USA_TX_Victoria.Rgnl.AP.722550,USA_TX_Victoria.Rgnl.AP.722550_TMY3.ddy,USA TX Victoria Rgnl AP Ann Htg 99 6% Condns DB,USA TX Victoria Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Victoria.Rgnl.AP.722550_TMY3.zip
722560,TX,71,USA_TX_Waco.Rgnl.AP.722560_TMY3.epw,USA_TX_Waco.Rgnl.AP.722560,USA_TX_Waco.Rgnl.AP.722560_TMY3.ddy,USA TX Waco Rgnl AP Ann Htg 99 6% Condns DB,USA TX Waco Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Waco.Rgnl.AP.722560_TMY3.zip
723510,TX,71,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw,USA_TX_Wichita.Falls.Muni.AP.723510,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.ddy,USA TX Wichita Falls Muni AP Ann Htg 99 6% Condns DB,USA TX Wichita Falls Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.zip
722656,TX,71,USA_TX_Wink-Winkler.County.AP.722656_TMY3.epw,USA_TX_Wink-Winkler.County.AP.722656,USA_TX_Wink-Winkler.County.AP.722656_TMY3.ddy,USA TX Wink Winkler County AP Ann Htg 99 6% Condns DB,USA TX Wink Winkler County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_TX_Wink-Winkler.County.AP.722656_TMY3.zip
724755,UT,71,USA_UT_Cedar.City.Muni.AP.724755_TMY3.epw,USA_UT_Cedar.City.Muni.AP.724755,USA_UT_Cedar.City.Muni.AP.724755_TMY3.ddy,USA UT Cedar City Muni AP Ann Htg 99 6% Condns DB,USA UT Cedar City Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Cedar.City.Muni.AP.724755_TMY3.zip
725755,UT,71,USA_UT_Ogden-Hill.AFB.725755_TMY3.epw,USA_UT_Ogden-Hill.AFB.725755,USA_UT_Ogden-Hill.AFB.725755_TMY3.ddy,USA UT Ogden Hill AFB Ann Htg 99 6% Condns DB,USA UT Ogden Hill AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Ogden-Hill.AFB.725755_TMY3.zip
725724,UT,71,USA_UT_Provo.Muni.AWOS.725724_TMY3.epw,USA_UT_Provo.Muni.AWOS.725724,USA_UT_Provo.Muni.AWOS.725724_TMY3.ddy,USA UT Provo Muni AWOS Ann Htg 99 6% Condns DB,USA UT Provo Muni AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Provo.Muni.AWOS.725724_TMY3.zip
724754,UT,71,USA_UT_Saint.George.AWOS.724754_TMY3.epw,USA_UT_Saint.George.AWOS.724754,USA_UT_Saint.George.AWOS.724754_TMY3.ddy,USA UT Saint George AWOS Ann Htg 99 6% Condns DB,USA UT Saint George AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Saint.George.AWOS.724754_TMY3.zip
725720,UT,71,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.epw,USA_UT_Salt.Lake.City.Intl.AP.725720,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.ddy,USA UT Salt Lake City Intl AP Ann Htg 99 6% Condns DB,USA UT Salt Lake City Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3.zip
725705,UT,71,USA_UT_Vernal.AP.725705_TMY3.epw,USA_UT_Vernal.AP.725705,USA_UT_Vernal.AP.725705_TMY3.ddy,USA UT Vernal AP Ann Htg 99 6% Condns DB,USA UT Vernal AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Vernal.AP.725705_TMY3.zip
725810,UT,71,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.epw,USA_UT_Wendover.USAF.Auxiliary.Field.725810,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.ddy,USA UT Wendover USAF Auxiliary Field Ann Htg 99 6% Condns DB,USA UT Wendover USAF Auxiliary Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3.zip
724058,VA,71,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3.epw,USA_VA_Abingdon-Virgina.Highlands.AP.724058,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3.ddy,USA VA Abingdon Virgina Highlands AP Ann Htg 99 6% Condns DB,USA VA Abingdon Virgina Highlands AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3.zip
724050,VA,71,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.epw,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.ddy,USA VA Arlington Ronald Reagan Washington Natl AP Ann Htg 99 6% Condns DB,USA VA Arlington Ronald Reagan Washington Natl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.zip
724113,VA,71,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3.epw,USA_VA_Blacksburg-Virginia.Tech.AP.724113,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3.ddy,USA VA Blacksburg Virginia Tech AP Ann Htg 99 6% Condns DB,USA VA Blacksburg Virginia Tech AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3.zip
724106,VA,71,USA_VA_Danville.Rgnl.AP.724106_TMY3.epw,USA_VA_Danville.Rgnl.AP.724106,USA_VA_Danville.Rgnl.AP.724106_TMY3.ddy,USA VA Danville Rgnl AP Ann Htg 99 6% Condns DB,USA VA Danville Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Danville.Rgnl.AP.724106_TMY3.zip
724037,VA,71,USA_VA_Davison.AAF.724037_TMY3.epw,USA_VA_Davison.AAF.724037,USA_VA_Davison.AAF.724037_TMY3.ddy,USA VA Davison AAF Ann Htg 99 6% Condns DB,USA VA Davison AAF Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Davison.AAF.724037_TMY3.zip
724017,VA,71,USA_VA_Farmville.Muni.AP.724017_TMY3.epw,USA_VA_Farmville.Muni.AP.724017,USA_VA_Farmville.Muni.AP.724017_TMY3.ddy,USA VA Farmville Muni AP Ann Htg 99 6% Condns DB,USA VA Farmville Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Farmville.Muni.AP.724017_TMY3.zip
724033,VA,71,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3.epw,USA_VA_Fredericksburg-Shannon.AP.724033,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3.ddy,USA VA Fredericksburg Shannon AP Ann Htg 99 6% Condns DB,USA VA Fredericksburg Shannon AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Fredericksburg-Shannon.AP.724033_TMY3.zip
724107,VA,71,USA_VA_Hillsville-Twin.County.AP.724107_TMY3.epw,USA_VA_Hillsville-Twin.County.AP.724107,USA_VA_Hillsville-Twin.County.AP.724107_TMY3.ddy,USA VA Hillsville Twin County AP Ann Htg 99 6% Condns DB,USA VA Hillsville Twin County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Hillsville-Twin.County.AP.724107_TMY3.zip
724115,VA,71,USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3.epw,USA_VA_Hot.Springs-Ingalls.Field.724115,USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3.ddy,USA VA Hot Springs Ingalls Field Ann Htg 99 6% Condns DB,USA VA Hot Springs Ingalls Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3.zip
745980,VA,71,USA_VA_Langley.AFB.745980_TMY3.epw,USA_VA_Langley.AFB.745980,USA_VA_Langley.AFB.745980_TMY3.ddy,USA VA Langley AFB Ann Htg 99 6% Condns DB,USA VA Langley AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Langley.AFB.745980_TMY3.zip
724055,VA,71,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.epw,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.ddy,USA VA Leesburg Muni AP Godfrey Field Ann Htg 99 6% Condns DB,USA VA Leesburg Muni AP Godfrey Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3.zip
724100,VA,71,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.ddy,USA VA Lynchburg Rgnl AP Preston Glen Field Ann Htg 99 6% Condns DB,USA VA Lynchburg Rgnl AP Preston Glen Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.zip
724036,VA,71,USA_VA_Manassas.Muni.AWOS.724036_TMY3.epw,USA_VA_Manassas.Muni.AWOS.724036,USA_VA_Manassas.Muni.AWOS.724036_TMY3.ddy,USA VA Manassas Muni AWOS Ann Htg 99 6% Condns DB,USA VA Manassas Muni AWOS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Manassas.Muni.AWOS.724036_TMY3.zip
724056,VA,71,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3.epw,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3.ddy,USA VA Marion Wytheville Mountain Empire AP Ann Htg 99 6% Condns DB,USA VA Marion Wytheville Mountain Empire AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3.zip
745985,VA,71,USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3.epw,USA_VA_Martinsville-Blue.Ridge.AP.745985,USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3.ddy,USA VA Martinsville Blue Ridge AP Ann Htg 99 6% Condns DB,USA VA Martinsville Blue Ridge AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3.zip
724026,VA,71,USA_VA_Melfa-Accomack.County.AP.724026_TMY3.epw,USA_VA_Melfa-Accomack.County.AP.724026,USA_VA_Melfa-Accomack.County.AP.724026_TMY3.ddy,USA VA Melfa Accomack County AP Ann Htg 99 6% Condns DB,USA VA Melfa Accomack County AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Melfa-Accomack.County.AP.724026_TMY3.zip
723086,VA,71,USA_VA_Newport.News.723086_TMY3.epw,USA_VA_Newport.News.723086,USA_VA_Newport.News.723086_TMY3.ddy,USA VA Newport News Ann Htg 99 6% Condns DB,USA VA Newport News Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Newport.News.723086_TMY3.zip
723080,VA,71,USA_VA_Norfolk.Intl.AP.723080_TMY3.epw,USA_VA_Norfolk.Intl.AP.723080,USA_VA_Norfolk.Intl.AP.723080_TMY3.ddy,USA VA Norfolk Intl AP Ann Htg 99 6% Condns DB,USA VA Norfolk Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Norfolk.Intl.AP.723080_TMY3.zip
723085,VA,71,USA_VA_Norfolk.NAS.723085_TMY3.epw,USA_VA_Norfolk.NAS.723085,USA_VA_Norfolk.NAS.723085_TMY3.ddy,USA VA Norfolk NAS Ann Htg 99 6% Condns DB,USA VA Norfolk NAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Norfolk.NAS.723085_TMY3.zip
723075,VA,71,USA_VA_Oceana.NAS.723075_TMY3.epw,USA_VA_Oceana.NAS.723075,USA_VA_Oceana.NAS.723075_TMY3.ddy,USA VA Oceana NAS Ann Htg 99 6% Condns DB,USA VA Oceana NAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Oceana.NAS.723075_TMY3.zip
724014,VA,71,USA_VA_Petersburg.Muni.AP.724014_TMY3.epw,USA_VA_Petersburg.Muni.AP.724014,USA_VA_Petersburg.Muni.AP.724014_TMY3.ddy,USA VA Petersburg Muni AP Ann Htg 99 6% Condns DB,USA VA Petersburg Muni AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Petersburg.Muni.AP.724014_TMY3.zip
724035,VA,71,USA_VA_Quantico.MCAS.724035_TMY3.epw,USA_VA_Quantico.MCAS.724035,USA_VA_Quantico.MCAS.724035_TMY3.ddy,USA VA Quantico MCAS Ann Htg 99 6% Condns DB,USA VA Quantico MCAS Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Quantico.MCAS.724035_TMY3.zip
724010,VA,71,USA_VA_Richmond.Intl.AP.724010_TMY3.epw,USA_VA_Richmond.Intl.AP.724010,USA_VA_Richmond.Intl.AP.724010_TMY3.ddy,USA VA Richmond Intl AP Ann Htg 99 6% Condns DB,USA VA Richmond Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Richmond.Intl.AP.724010_TMY3.zip
724110,VA,71,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.epw,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.ddy,USA VA Roanoke Rgnl AP Woodrum Field Ann Htg 99 6% Condns DB,USA VA Roanoke Rgnl AP Woodrum Field Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.zip
724105,VA,71,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.epw,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.ddy,USA VA Staunton Shenandoah Valley Rgnl AP Ann Htg 99 6% Condns DB,USA VA Staunton Shenandoah Valley Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.zip
724030,VA,71,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.ddy,USA VA Sterling Washington Dulles Intl AP Ann Htg 99 6% Condns DB,USA VA Sterling Washington Dulles Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.zip
724053,VA,71,USA_VA_Winchester.Rgnl.AP.724053_TMY3.epw,USA_VA_Winchester.Rgnl.AP.724053,USA_VA_Winchester.Rgnl.AP.724053_TMY3.ddy,USA VA Winchester Rgnl AP Ann Htg 99 6% Condns DB,USA VA Winchester Rgnl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Winchester.Rgnl.AP.724053_TMY3.zip
724117,VA,71,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.epw,USA_VA_Wise-Lonesome.Pine.AP.724117,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.ddy,USA VA Wise Lonesome Pine AP Ann Htg 99 6% Condns DB,USA VA Wise Lonesome Pine AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.zip
726170,VT,71,USA_VT_Burlington.Intl.AP.726170_TMY3.epw,USA_VT_Burlington.Intl.AP.726170,USA_VT_Burlington.Intl.AP.726170_TMY3.ddy,USA VT Burlington Intl AP Ann Htg 99 6% Condns DB,USA VT Burlington Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VT_Burlington.Intl.AP.726170_TMY3.zip
726145,VT,71,USA_VT_Montpelier.AP.726145_TMY3.epw,USA_VT_Montpelier.AP.726145,USA_VT_Montpelier.AP.726145_TMY3.ddy,USA VT Montpelier AP Ann Htg 99 6% Condns DB,USA VT Montpelier AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VT_Montpelier.AP.726145_TMY3.zip
725165,VT,71,USA_VT_Rutland.State.AP.725165_TMY3.epw,USA_VT_Rutland.State.AP.725165,USA_VT_Rutland.State.AP.725165_TMY3.ddy,USA VT Rutland State AP Ann Htg 99 6% Condns DB,USA VT Rutland State AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VT_Rutland.State.AP.725165_TMY3.zip
726115,VT,71,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3.epw,USA_VT_Springfield-Hartnes.State.AP.726115,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3.ddy,USA VT Springfield Hartnes State AP Ann Htg 99 6% Condns DB,USA VT Springfield Hartnes State AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_VT_Springfield-Hartnes.State.AP.726115_TMY3.zip
727976,WA,71,USA_WA_Bellingham.Intl.AP.727976_TMY3.epw,USA_WA_Bellingham.Intl.AP.727976,USA_WA_Bellingham.Intl.AP.727976_TMY3.ddy,USA WA Bellingham Intl AP Ann Htg 99 6% Condns DB,USA WA Bellingham Intl AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_WA_Bellingham.Intl.AP.727976_TMY3.zip
727928,WA,71,USA_WA_Bremerton.National.AP.727928_TMY3.epw,USA_WA_Bremerton.National.AP.727928,USA_WA_Bremerton.National.AP.727928_TMY3.ddy,USA WA Bremerton National AP Ann Htg 99 6% Condns DB,USA WA Bremerton National AP Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_WA_Bremerton.National.AP.727928_TMY3.zip
727855,WA,71,USA_WA_Fairchild.AFB.727855_TMY3.epw,USA_WA_Fairchild.AFB.727855,USA_WA_Fairchild.AFB.727855_TMY3.ddy,USA WA Fairchild AFB Ann Htg 99 6% Condns DB,USA WA Fairchild AFB Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_WA_Fairchild.AFB.727855_TMY3.zip
727840,WA,71,USA_WA_Hanford.727840_TMY3.epw,USA_WA_Hanford.727840,USA_WA_Hanford.727840_TMY3.ddy,USA WA Hanford Ann Htg 99 6% Condns DB,USA WA Hanford Ann Clg 1% Condns DB=>MWB,http://apps1.eere.energy.gov/buildings/energyplus/weatherdata/4_north_and_central_america_wmo_region_4/1_usa/USA_WA_Hanford.727840_TMY3.zip
