;,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
52413,5.4568,1.4942,3.2387,5.4559,1.4942,3.2387,5.456,1.4942,3.2387,5.4558,1.4942,3.2387,5.4549,1.4942,3.2387,5.5334,1.495,3.2387,5.7665,1.4922,3.2387,5.5442,1.495,3.2387,5.4796,1.495,3.2387,5.4759,1.495,3.2387,5.4551,1.4942,3.2387,5.4549,1.4942,3.2387,5.4559,1.4942,3.2387,5.4712,1.495,3.2387,5.4793,1.495,3.2387,5.4572,1.495,3.2387
52414,5.4497,1.4942,3.2387,5.4488,1.4942,3.2387,5.4489,1.4942,3.2387,5.4487,1.4942,3.2387,5.4478,1.4942,3.2387,5.5508,1.495,3.2387,5.7838,1.4922,3.2387,5.5616,1.495,3.2387,5.497,1.495,3.2387,5.4933,1.495,3.2387,5.448,1.4942,3.2387,5.4478,1.4942,3.2387,5.4488,1.4942,3.2387,5.4886,1.495,3.2387,5.4966,1.495,3.2387,5.4746,1.495,3.2387
52415,5.4713,1.4942,3.2387,5.4704,1.4942,3.2387,5.4705,1.4942,3.2387,5.4703,1.4942,3.2387,5.4694,1.4942,3.2387,5.6194,1.495,3.2387,5.8523,1.4922,3.2387,5.6302,1.495,3.2387,5.5656,1.495,3.2387,5.5619,1.495,3.2387,5.4696,1.4942,3.2387,5.4694,1.4942,3.2387,5.4704,1.4942,3.2387,5.5572,1.495,3.2387,5.5653,1.495,3.2387,5.5432,1.495,3.2387
52416,5.5276,1.4942,3.2387,5.5267,1.4942,3.2387,5.5268,1.4942,3.2387,5.5265,1.4942,3.2387,5.5257,1.4942,3.2387,6.0721,1.495,3.2387,6.3041,1.4922,3.2387,6.0829,1.495,3.2387,6.0183,1.495,3.2387,6.0147,1.495,3.2387,5.5258,1.4942,3.2387,5.5257,1.4942,3.2387,5.5266,1.4942,3.2387,6.0099,1.495,3.2387,6.018,1.495,3.2387,5.9959,1.495,3.2387
52417,5.5564,1.4942,3.2387,5.5555,1.4942,3.2387,5.5557,1.4942,3.2387,5.5554,1.4942,3.2387,5.5545,1.4942,3.2387,6.119,1.495,3.2387,6.3509,1.4922,3.2387,6.1298,1.495,3.2387,6.0652,1.495,3.2387,6.0615,1.495,3.2387,5.5547,1.4942,3.2387,5.5545,1.4942,3.2387,5.5555,1.4942,3.2387,6.0568,1.495,3.2387,6.0649,1.495,3.2387,6.0428,1.495,3.2387
52418,5.4165,1.4942,3.2387,5.4156,1.4942,3.2387,5.4157,1.4942,3.2387,5.4154,1.4942,3.2387,5.4146,1.4942,3.2387,6.2361,1.495,3.2387,6.4677,1.4922,3.2387,6.247,1.495,3.2387,6.1824,1.495,3.2387,6.1787,1.495,3.2387,5.4147,1.4942,3.2387,5.4146,1.4942,3.2387,5.4155,1.4942,3.2387,6.174,1.495,3.2387,6.182,1.495,3.2387,6.16,1.495,3.2387
52419,5.5861,1.4942,3.2387,5.5852,1.4942,3.2387,5.5854,1.4942,3.2387,5.5851,1.4942,3.2387,5.5842,1.4942,3.2387,6.2143,1.495,3.2387,6.446,1.4922,3.2387,6.2252,1.495,3.2387,6.1605,1.495,3.2387,6.1569,1.495,3.2387,5.5844,1.4942,3.2387,5.5842,1.4942,3.2387,5.5852,1.4942,3.2387,6.1521,1.495,3.2387,6.1602,1.495,3.2387,6.1381,1.495,3.2387
52420,5.757,1.4942,3.2387,5.7561,1.4942,3.2387,5.7562,1.4942,3.2387,5.756,1.4942,3.2387,5.7551,1.4942,3.2387,6.1445,1.495,3.2387,6.3764,1.4922,3.2387,6.1554,1.495,3.2387,6.0908,1.495,3.2387,6.0871,1.495,3.2387,5.7553,1.4942,3.2387,5.7551,1.4942,3.2387,5.7561,1.4942,3.2387,6.0824,1.495,3.2387,6.0904,1.495,3.2387,6.0684,1.495,3.2387
52421,5.8127,1.4942,3.2387,5.8117,1.4942,3.2387,5.8119,1.4942,3.2387,5.8116,1.4942,3.2387,5.8108,1.4942,3.2387,6.1277,1.495,3.2387,6.3596,1.4922,3.2387,6.1385,1.495,3.2387,6.0739,1.495,3.2387,6.0702,1.495,3.2387,5.8109,1.4942,3.2387,5.8107,1.4942,3.2387,5.8117,1.4942,3.2387,6.0655,1.495,3.2387,6.0736,1.495,3.2387,6.0515,1.495,3.2387
52422,5.406,1.4942,3.2387,5.4051,1.4942,3.2387,5.4052,1.4942,3.2387,5.405,1.4942,3.2387,5.4041,1.4942,3.2387,5.6404,1.495,3.2387,5.8733,1.4922,3.2387,5.6513,1.495,3.2387,5.5867,1.495,3.2387,5.583,1.495,3.2387,5.4043,1.4942,3.2387,5.4041,1.4942,3.2387,5.4051,1.4942,3.2387,5.5783,1.495,3.2387,5.5863,1.495,3.2387,5.5643,1.495,3.2387
52423,5.3048,1.4942,3.2387,5.3039,1.4942,3.2387,5.304,1.4942,3.2387,5.3038,1.4942,3.2387,5.3029,1.4942,3.2387,5.3186,1.495,3.2387,5.552,1.4922,3.2387,5.3294,1.495,3.2387,5.2648,1.495,3.2387,5.2611,1.495,3.2387,5.3031,1.4942,3.2387,5.3029,1.4942,3.2387,5.3039,1.4942,3.2387,5.2564,1.495,3.2387,5.2645,1.495,3.2387,5.2424,1.495,3.2387
52424,5.2644,1.4942,3.2387,5.2635,1.4942,3.2387,5.2636,1.4942,3.2387,5.2633,1.4942,3.2387,5.2625,1.4942,3.2387,5.1829,1.495,3.2387,5.4165,1.4922,3.2387,5.1937,1.495,3.2387,5.1291,1.495,3.2387,5.1254,1.495,3.2387,5.2626,1.4942,3.2387,5.2625,1.4942,3.2387,5.2634,1.4942,3.2387,5.1207,1.495,3.2387,5.1288,1.495,3.2387,5.1067,1.495,3.2387
52501,5.341,1.4942,3.2387,5.3401,1.4942,3.2387,5.3403,1.4942,3.2387,5.34,1.4942,3.2387,5.3391,1.4942,3.2387,5.2038,1.495,3.2387,5.4374,1.4922,3.2387,5.2146,1.495,3.2387,5.15,1.495,3.2387,5.1463,1.495,3.2387,5.3393,1.4942,3.2387,5.3391,1.4942,3.2387,5.3401,1.4942,3.2387,5.1416,1.495,3.2387,5.1497,1.495,3.2387,5.1276,1.495,3.2387
52502,5.3252,1.4942,3.2387,5.3243,1.4942,3.2387,5.3244,1.4942,3.2387,5.3242,1.4942,3.2387,5.3233,1.4942,3.2387,5.0909,1.495,3.2387,5.3246,1.4922,3.2387,5.1017,1.495,3.2387,5.0371,1.495,3.2387,5.0334,1.495,3.2387,5.3235,1.4942,3.2387,5.3233,1.4942,3.2387,5.3243,1.4942,3.2387,5.0287,1.495,3.2387,5.0368,1.495,3.2387,5.0147,1.495,3.2387
52503,5.3042,1.4942,3.2387,5.3033,1.4942,3.2387,5.3034,1.4942,3.2387,5.3031,1.4942,3.2387,5.3023,1.4942,3.2387,5.0494,1.495,3.2387,5.2832,1.4922,3.2387,5.0602,1.495,3.2387,4.9956,1.495,3.2387,4.9919,1.495,3.2387,5.3024,1.4942,3.2387,5.3023,1.4942,3.2387,5.3032,1.4942,3.2387,4.9872,1.495,3.2387,4.9953,1.495,3.2387,4.9732,1.495,3.2387
52504,5.289,1.4942,3.2387,5.2881,1.4942,3.2387,5.2882,1.4942,3.2387,5.2879,1.4942,3.2387,5.2871,1.4942,3.2387,5.0316,1.495,3.2387,5.2655,1.4922,3.2387,5.0425,1.495,3.2387,4.9779,1.495,3.2387,4.9742,1.495,3.2387,5.2872,1.4942,3.2387,5.2871,1.4942,3.2387,5.288,1.4942,3.2387,4.9695,1.495,3.2387,4.9775,1.495,3.2387,4.9555,1.495,3.2387
52505,5.2982,1.4942,3.2387,5.2973,1.4942,3.2387,5.2974,1.4942,3.2387,5.2972,1.4942,3.2387,5.2963,1.4942,3.2387,5.0417,1.495,3.2387,5.2756,1.4922,3.2387,5.0526,1.495,3.2387,4.988,1.495,3.2387,4.9843,1.495,3.2387,5.2965,1.4942,3.2387,5.2963,1.4942,3.2387,5.2973,1.4942,3.2387,4.9796,1.495,3.2387,4.9876,1.495,3.2387,4.9656,1.495,3.2387
52506,5.3189,1.4942,3.2387,5.318,1.4942,3.2387,5.3181,1.4942,3.2387,5.3178,1.4942,3.2387,5.3170,1.4942,3.2387,5.0639,1.495,3.2387,5.2978,1.4922,3.2387,5.0748,1.495,3.2387,5.0102,1.495,3.2387,5.0065,1.495,3.2387,5.3171,1.4942,3.2387,5.317,1.4942,3.2387,5.3179,1.4942,3.2387,5.0018,1.495,3.2387,5.0098,1.495,3.2387,4.9878,1.495,3.2387
52507,5.3262,1.4942,3.2387,5.3253,1.4942,3.2387,5.3255,1.4942,3.2387,5.3252,1.4942,3.2387,5.3243,1.4942,3.2387,5.0796,1.495,3.2387,5.3133,1.4922,3.2387,5.0904,1.495,3.2387,5.0258,1.495,3.2387,5.0221,1.495,3.2387,5.3245,1.4942,3.2387,5.3243,1.4942,3.2387,5.3253,1.4942,3.2387,5.0174,1.495,3.2387,5.0254,1.495,3.2387,5.0034,1.495,3.2387
52508,5.3211,1.4942,3.2387,5.3202,1.4942,3.2387,5.3203,1.4942,3.2387,5.3201,1.4942,3.2387,5.3192,1.4942,3.2387,5.0774,1.495,3.2387,5.3112,1.4922,3.2387,5.0882,1.495,3.2387,5.0236,1.495,3.2387,5.0199,1.495,3.2387,5.3194,1.4942,3.2387,5.3192,1.4942,3.2387,5.3202,1.4942,3.2387,5.0152,1.495,3.2387,5.0233,1.495,3.2387,5.0012,1.495,3.2387
52509,5.3373,1.4942,3.2387,5.3364,1.4942,3.2387,5.3365,1.4942,3.2387,5.3363,1.4942,3.2387,5.3354,1.4942,3.2387,5.1893,1.495,3.2387,5.4229,1.4922,3.2387,5.2001,1.495,3.2387,5.1355,1.495,3.2387,5.1318,1.495,3.2387,5.3356,1.4942,3.2387,5.3354,1.4942,3.2387,5.3364,1.4942,3.2387,5.1271,1.495,3.2387,5.1352,1.495,3.2387,5.1131,1.495,3.2387
52510,5.3371,1.4942,3.2387,5.3362,1.4942,3.2387,5.3364,1.4942,3.2387,5.3361,1.4942,3.2387,5.3352,1.4942,3.2387,5.203,1.495,3.2387,5.4366,1.4922,3.2387,5.2139,1.495,3.2387,5.1493,1.495,3.2387,5.1456,1.495,3.2387,5.3354,1.4942,3.2387,5.3352,1.4942,3.2387,5.3362,1.4942,3.2387,5.1409,1.495,3.2387,5.1489,1.495,3.2387,5.1269,1.495,3.2387
52511,5.3439,1.4942,3.2387,5.3429,1.4942,3.2387,5.3431,1.4942,3.2387,5.3428,1.4942,3.2387,5.3420,1.4942,3.2387,5.3031,1.495,3.2387,5.5365,1.4922,3.2387,5.3139,1.495,3.2387,5.2493,1.495,3.2387,5.2456,1.495,3.2387,5.3421,1.4942,3.2387,5.3419,1.4942,3.2387,5.3429,1.4942,3.2387,5.2409,1.495,3.2387,5.249,1.495,3.2387,5.2269,1.495,3.2387
52512,5.3404,1.4942,3.2387,5.3395,1.4942,3.2387,5.3396,1.4942,3.2387,5.3394,1.4942,3.2387,5.3385,1.4942,3.2387,5.3922,1.495,3.2387,5.6255,1.4922,3.2387,5.403,1.495,3.2387,5.3384,1.495,3.2387,5.3347,1.495,3.2387,5.3387,1.4942,3.2387,5.3385,1.4942,3.2387,5.3395,1.4942,3.2387,5.33,1.495,3.2387,5.3381,1.495,3.2387,5.316,1.495,3.2387
52513,5.3472,1.4942,3.2387,5.3463,1.4942,3.2387,5.3464,1.4942,3.2387,5.3462,1.4942,3.2387,5.3453,1.4942,3.2387,5.4145,1.495,3.2387,5.6478,1.4922,3.2387,5.4254,1.495,3.2387,5.3608,1.495,3.2387,5.3571,1.495,3.2387,5.3455,1.4942,3.2387,5.3453,1.4942,3.2387,5.3463,1.4942,3.2387,5.3524,1.495,3.2387,5.3604,1.495,3.2387,5.3384,1.495,3.2387
52514,5.3527,1.4942,3.2387,5.3518,1.4942,3.2387,5.352,1.4942,3.2387,5.3517,1.4942,3.2387,5.3508,1.4942,3.2387,5.4785,1.495,3.2387,5.7116,1.4922,3.2387,5.4893,1.495,3.2387,5.4247,1.495,3.2387,5.421,1.495,3.2387,5.351,1.4942,3.2387,5.3508,1.4942,3.2387,5.3518,1.4942,3.2387,5.4163,1.495,3.2387,5.4243,1.495,3.2387,5.4023,1.495,3.2387
52515,5.3543,1.4942,3.2387,5.3534,1.4942,3.2387,5.3535,1.4942,3.2387,5.3533,1.4942,3.2387,5.3524,1.4942,3.2387,5.5631,1.495,3.2387,5.7961,1.4922,3.2387,5.574,1.495,3.2387,5.5094,1.495,3.2387,5.5057,1.495,3.2387,5.3526,1.4942,3.2387,5.3524,1.4942,3.2387,5.3534,1.4942,3.2387,5.501,1.495,3.2387,5.509,1.495,3.2387,5.487,1.495,3.2387
52516,5.3504,1.4942,3.2387,5.3495,1.4942,3.2387,5.3496,1.4942,3.2387,5.3493,1.4942,3.2387,5.3485,1.4942,3.2387,5.7886,1.495,3.2387,6.0212,1.4922,3.2387,5.7994,1.495,3.2387,5.7348,1.495,3.2387,5.7311,1.495,3.2387,5.3486,1.4942,3.2387,5.3485,1.4942,3.2387,5.3494,1.4942,3.2387,5.7264,1.495,3.2387,5.7344,1.495,3.2387,5.7124,1.495,3.2387
52517,5.3625,1.4942,3.2387,5.3616,1.4942,3.2387,5.3618,1.4942,3.2387,5.3615,1.4942,3.2387,5.3606,1.4942,3.2387,6.0538,1.495,3.2387,6.2859,1.4922,3.2387,6.0647,1.495,3.2387,6.0001,1.495,3.2387,5.9964,1.495,3.2387,5.3608,1.4942,3.2387,5.3606,1.4942,3.2387,5.3616,1.4942,3.2387,5.9917,1.495,3.2387,5.9997,1.495,3.2387,5.9777,1.495,3.2387
52518,5.5369,1.4942,3.2387,5.536,1.4942,3.2387,5.5362,1.4942,3.2387,5.5359,1.4942,3.2387,5.5350,1.4942,3.2387,6.2305,1.495,3.2387,6.4621,1.4922,3.2387,6.2413,1.495,3.2387,6.1767,1.495,3.2387,6.173,1.495,3.2387,5.5352,1.4942,3.2387,5.535,1.4942,3.2387,5.536,1.4942,3.2387,6.1683,1.495,3.2387,6.1764,1.495,3.2387,6.1543,1.495,3.2387
52519,5.8863,1.4942,3.2387,5.8854,1.4942,3.2387,5.8855,1.4942,3.2387,5.8853,1.4942,3.2387,5.8844,1.4942,3.2387,6.5301,1.495,3.2387,6.7609,1.4922,3.2387,6.5409,1.495,3.2387,6.4763,1.495,3.2387,6.4726,1.495,3.2387,5.8846,1.4942,3.2387,5.8844,1.4942,3.2387,5.8854,1.4942,3.2387,6.4679,1.495,3.2387,6.4759,1.495,3.2387,6.4539,1.495,3.2387
52520,5.9131,1.4942,3.2387,5.9122,1.4942,3.2387,5.9123,1.4942,3.2387,5.9121,1.4942,3.2387,5.9112,1.4942,3.2387,6.2686,1.495,3.2387,6.5001,1.4922,3.2387,6.2794,1.495,3.2387,6.2148,1.495,3.2387,6.2111,1.495,3.2387,5.9114,1.4942,3.2387,5.9112,1.4942,3.2387,5.9122,1.4942,3.2387,6.2064,1.495,3.2387,6.2145,1.495,3.2387,6.1924,1.495,3.2387
52521,5.8862,1.4942,3.2387,5.8853,1.4942,3.2387,5.8855,1.4942,3.2387,5.8852,1.4942,3.2387,5.8843,1.4942,3.2387,6.1113,1.495,3.2387,6.3432,1.4922,3.2387,6.1221,1.495,3.2387,6.0575,1.495,3.2387,6.0538,1.495,3.2387,5.8845,1.4942,3.2387,5.8843,1.4942,3.2387,5.8853,1.4942,3.2387,6.0491,1.495,3.2387,6.0571,1.495,3.2387,6.0351,1.495,3.2387
52522,5.5282,1.4942,3.2387,5.5273,1.4942,3.2387,5.5275,1.4942,3.2387,5.5272,1.4942,3.2387,5.5263,1.4942,3.2387,5.8856,1.495,3.2387,6.1181,1.4922,3.2387,5.8965,1.495,3.2387,5.8319,1.495,3.2387,5.8282,1.495,3.2387,5.5265,1.4942,3.2387,5.5263,1.4942,3.2387,5.5273,1.4942,3.2387,5.8235,1.495,3.2387,5.8315,1.495,3.2387,5.8095,1.495,3.2387
52523,5.3401,1.4942,3.2387,5.3392,1.4942,3.2387,5.3393,1.4942,3.2387,5.339,1.4942,3.2387,5.3382,1.4942,3.2387,5.4284,1.495,3.2387,5.6616,1.4922,3.2387,5.4392,1.495,3.2387,5.3746,1.495,3.2387,5.3709,1.495,3.2387,5.3383,1.4942,3.2387,5.3382,1.4942,3.2387,5.3391,1.4942,3.2387,5.3662,1.495,3.2387,5.3742,1.495,3.2387,5.3522,1.495,3.2387
52524,5.3317,1.4942,3.2387,5.3308,1.4942,3.2387,5.331,1.4942,3.2387,5.3307,1.4942,3.2387,5.3298,1.4942,3.2387,5.2242,1.495,3.2387,5.4577,1.4922,3.2387,5.235,1.495,3.2387,5.1704,1.495,3.2387,5.1667,1.495,3.2387,5.33,1.4942,3.2387,5.3298,1.4942,3.2387,5.3308,1.4942,3.2387,5.162,1.495,3.2387,5.17,1.495,3.2387,5.148,1.495,3.2387
52601,5.2548,1.4942,3.2387,5.2539,1.4942,3.2387,5.254,1.4942,3.2387,5.2537,1.4942,3.2387,5.2529,1.4942,3.2387,5.0267,1.495,3.2387,5.2606,1.4922,3.2387,5.0376,1.495,3.2387,4.9729,1.495,3.2387,4.9693,1.495,3.2387,5.253,1.4942,3.2387,5.2529,1.4942,3.2387,5.2538,1.4942,3.2387,4.9645,1.495,3.2387,4.9726,1.495,3.2387,4.9505,1.495,3.2387
52602,5.1025,1.4942,3.2387,5.1016,1.4942,3.2387,5.1017,1.4942,3.2387,5.1015,1.4942,3.2387,5.1006,1.4942,3.2387,4.8645,1.495,3.2387,5.0986,1.4922,3.2387,4.8753,1.495,3.2387,4.8107,1.495,3.2387,4.807,1.495,3.2387,5.1008,1.4942,3.2387,5.1006,1.4942,3.2387,5.1016,1.4942,3.2387,4.8023,1.495,3.2387,4.8104,1.495,3.2387,4.7883,1.495,3.2387
52603,5.025,1.4942,3.2387,5.0241,1.4942,3.2387,5.0242,1.4942,3.2387,5.0239,1.4942,3.2387,5.0231,1.4942,3.2387,4.7804,1.495,3.2387,5.0146,1.4922,3.2387,4.7912,1.495,3.2387,4.7266,1.495,3.2387,4.7229,1.495,3.2387,5.0232,1.4942,3.2387,5.0231,1.4942,3.2387,5.024,1.4942,3.2387,4.7182,1.495,3.2387,4.7263,1.495,3.2387,4.7042,1.495,3.2387
52604,4.9448,1.4942,3.2387,4.9438,1.4942,3.2387,4.944,1.4942,3.2387,4.9437,1.4942,3.2387,4.9429,1.4942,3.2387,4.7008,1.495,3.2387,4.9352,1.4922,3.2387,4.7117,1.495,3.2387,4.6471,1.495,3.2387,4.6434,1.495,3.2387,4.943,1.4942,3.2387,4.9429,1.4942,3.2387,4.9438,1.4942,3.2387,4.6387,1.495,3.2387,4.6467,1.495,3.2387,4.6247,1.495,3.2387
52605,5.0284,1.4942,3.2387,5.0275,1.4942,3.2387,5.0276,1.4942,3.2387,5.0274,1.4942,3.2387,5.0265,1.4942,3.2387,4.7817,1.495,3.2387,5.0159,1.4922,3.2387,4.7925,1.495,3.2387,4.7279,1.495,3.2387,4.7242,1.495,3.2387,5.0267,1.4942,3.2387,5.0265,1.4942,3.2387,5.0275,1.4942,3.2387,4.7195,1.495,3.2387,4.7275,1.495,3.2387,4.7055,1.495,3.2387
52606,5.1092,1.4942,3.2387,5.1083,1.4942,3.2387,5.1084,1.4942,3.2387,5.1082,1.4942,3.2387,5.1073,1.4942,3.2387,4.8626,1.495,3.2387,5.0967,1.4922,3.2387,4.8734,1.495,3.2387,4.8088,1.495,3.2387,4.8051,1.495,3.2387,5.1075,1.4942,3.2387,5.1073,1.4942,3.2387,5.1083,1.4942,3.2387,4.8004,1.495,3.2387,4.8085,1.495,3.2387,4.7864,1.495,3.2387
52607,5.2561,1.4942,3.2387,5.2552,1.4942,3.2387,5.2554,1.4942,3.2387,5.2551,1.4942,3.2387,5.2542,1.4942,3.2387,5.0087,1.495,3.2387,5.2552,1.4922,3.2387,5.0195,1.495,3.2387,4.9549,1.495,3.2387,4.9513,1.495,3.2387,5.2544,1.4942,3.2387,5.2542,1.4942,3.2387,5.2552,1.4942,3.2387,4.9465,1.495,3.2387,4.9546,1.495,3.2387,4.9325,1.495,3.2387
52608,5.1106,1.4942,3.2387,5.1097,1.4942,3.2387,5.1098,1.4942,3.2387,5.1095,1.4942,3.2387,5.1087,1.4942,3.2387,4.854,1.495,3.2387,5.0999,1.4922,3.2387,4.8648,1.495,3.2387,4.8002,1.495,3.2387,4.7965,1.495,3.2387,5.1088,1.4942,3.2387,5.1087,1.4942,3.2387,5.1096,1.4942,3.2387,4.7918,1.495,3.2387,4.7999,1.495,3.2387,4.7778,1.495,3.2387
52609,5.2818,1.4942,3.2387,5.2809,1.4942,3.2387,5.281,1.4942,3.2387,5.2808,1.4942,3.2387,5.2799,1.4942,3.2387,5.0199,1.495,3.2387,5.2573,1.4922,3.2387,5.0307,1.495,3.2387,4.9661,1.495,3.2387,4.9624,1.495,3.2387,5.2801,1.4942,3.2387,5.2799,1.4942,3.2387,5.2809,1.4942,3.2387,4.9577,1.495,3.2387,4.9658,1.495,3.2387,4.9437,1.495,3.2387
52610,5.279,1.4942,3.2387,5.2781,1.4942,3.2387,5.2782,1.4942,3.2387,5.278,1.4942,3.2387,5.2771,1.4942,3.2387,5.1687,1.495,3.2387,5.406,1.4922,3.2387,5.1795,1.495,3.2387,5.1149,1.495,3.2387,5.1112,1.495,3.2387,5.2773,1.4942,3.2387,5.2771,1.4942,3.2387,5.2781,1.4942,3.2387,5.1065,1.495,3.2387,5.1146,1.495,3.2387,5.0925,1.495,3.2387
52611,5.2859,1.4942,3.2387,5.285,1.4942,3.2387,5.2851,1.4942,3.2387,5.2848,1.4942,3.2387,5.2840,1.4942,3.2387,5.2117,1.495,3.2387,5.4491,1.4922,3.2387,5.2225,1.495,3.2387,5.1579,1.495,3.2387,5.1542,1.495,3.2387,5.2841,1.4942,3.2387,5.284,1.4942,3.2387,5.2849,1.4942,3.2387,5.1495,1.495,3.2387,5.1576,1.495,3.2387,5.1355,1.495,3.2387
52612,5.2898,1.4942,3.2387,5.2889,1.4942,3.2387,5.289,1.4942,3.2387,5.2888,1.4942,3.2387,5.2879,1.4942,3.2387,5.2873,1.495,3.2387,5.5301,1.4922,3.2387,5.2981,1.495,3.2387,5.2335,1.495,3.2387,5.2298,1.495,3.2387,5.2881,1.4942,3.2387,5.2879,1.4942,3.2387,5.2889,1.4942,3.2387,5.2251,1.495,3.2387,5.2332,1.495,3.2387,5.2111,1.495,3.2387
52613,5.3416,1.4942,3.2387,5.3407,1.4942,3.2387,5.3408,1.4942,3.2387,5.3406,1.4942,3.2387,5.3397,1.4942,3.2387,5.3331,1.495,3.2387,5.576,1.4922,3.2387,5.3439,1.495,3.2387,5.2793,1.495,3.2387,5.2757,1.495,3.2387,5.3399,1.4942,3.2387,5.3397,1.4942,3.2387,5.3407,1.4942,3.2387,5.6274,1.495,3.2387,5.279,1.495,3.2387,5.2569,1.495,3.2387
52614,12.9296,1.4942,3.2387,5.3407,1.4942,3.2387,5.3408,1.4942,3.2387,5.3406,1.4942,3.2387,5.3397,1.4942,3.2387,5.3462,1.495,3.2387,5.5892,1.4922,3.2387,5.3571,1.495,3.2387,5.2925,1.495,3.2387,5.2888,1.495,3.2387,5.3399,1.4942,3.2387,5.3397,1.4942,3.2387,5.3407,1.4942,3.2387,5.6406,1.495,3.2387,5.2921,1.495,3.2387,5.2701,1.495,3.2387
52615,5.3429,1.4942,3.2387,5.342,1.4942,3.2387,5.3421,1.4942,3.2387,5.3418,1.4942,3.2387,5.3410,1.4942,3.2387,5.3093,1.495,3.2387,5.5522,1.4922,3.2387,5.3201,1.495,3.2387,5.2555,1.495,3.2387,5.2518,1.495,3.2387,5.3411,1.4942,3.2387,5.341,1.4942,3.2387,5.3419,1.4942,3.2387,5.2471,1.495,3.2387,5.2551,1.495,3.2387,5.2331,1.495,3.2387
52616,5.3422,1.4942,3.2387,5.3413,1.4942,3.2387,5.3414,1.4942,3.2387,5.3411,1.4942,3.2387,5.3403,1.4942,3.2387,5.5066,1.495,3.2387,5.7499,1.4922,3.2387,5.5174,1.495,3.2387,5.4528,1.495,3.2387,5.4491,1.495,3.2387,5.3404,1.4942,3.2387,5.3403,1.4942,3.2387,5.3412,1.4942,3.2387,12.3226,1.495,3.2387,5.4524,1.495,3.2387,5.4304,1.495,3.2387
52617,5.35,1.4942,3.2387,5.3491,1.4942,3.2387,5.3492,1.4942,3.2387,5.349,1.4942,3.2387,5.3481,1.4942,3.2387,5.7126,1.495,3.2387,5.9564,1.4922,3.2387,5.7235,1.495,3.2387,5.6589,1.495,3.2387,5.6552,1.495,3.2387,5.3483,1.4942,3.2387,5.3481,1.4942,3.2387,5.3491,1.4942,3.2387,10.2639,1.495,3.2387,5.6585,1.495,3.2387,5.6365,1.495,3.2387
52618,5.3546,1.4942,3.2387,5.3537,1.4942,3.2387,5.3539,1.4942,3.2387,5.3536,1.4942,3.2387,5.3527,1.4942,3.2387,5.7711,1.495,3.2387,6.015,1.4922,3.2387,5.7819,1.495,3.2387,5.7173,1.495,3.2387,5.7136,1.495,3.2387,5.3529,1.4942,3.2387,5.3527,1.4942,3.2387,5.3537,1.4942,3.2387,8.2254,1.495,3.2387,5.717,1.495,3.2387,5.6949,1.495,3.2387
52619,5.32,1.4942,3.2387,5.3191,1.4942,3.2387,5.3192,1.4942,3.2387,5.319,1.4942,3.2387,5.3181,1.4942,3.2387,6.0311,1.495,3.2387,6.2683,1.4922,3.2387,6.0419,1.495,3.2387,5.9773,1.495,3.2387,5.9736,1.495,3.2387,5.3183,1.4942,3.2387,5.3181,1.4942,3.2387,5.3191,1.4942,3.2387,5.9689,1.495,3.2387,5.977,1.495,3.2387,5.9549,1.495,3.2387
52620,5.3153,1.4942,3.2387,5.3144,1.4942,3.2387,5.3145,1.4942,3.2387,5.3142,1.4942,3.2387,5.3134,1.4942,3.2387,5.8532,1.495,3.2387,6.0905,1.4922,3.2387,5.864,1.495,3.2387,5.7994,1.495,3.2387,5.7957,1.495,3.2387,5.3135,1.4942,3.2387,5.3134,1.4942,3.2387,5.3144,1.4942,3.2387,5.791,1.495,3.2387,5.7991,1.495,3.2387,5.777,1.495,3.2387
